geonameid,name,asciiname,alternatenames,latitude,longitude,feature class,feature code,iso alpha 2,cc2,admin1 code,admin2 code,admin3 code,admin4 code,population,elevation,dem,timezone,modification date,City,Geonames ID,Country,Residential EUI (kWh/m2/year),Non-residential EUI (kWh/m2/year),ISO_alpha3,nearest_cdd_1,nearest_cdd_2,nearest_cdd_3,nearest_cdd_4,nearest_cdd_5,nearest_cdd_6,nearest_cdd_7,nearest_cdd_8,nearest_cdd_9,nearest_cdd_10,nearest_cdd_11,nearest_cdd_12,total_year,average_year,variance_year
3844419,Mendoza Province,Mendoza Province,"Lalawigan ng Mendoza,MZ,Mendosa,Mendosae,Mendosas province,Mendosos provincija,Mendoza,Mendoza Province,Mendoza Seng,Mendoza Séng,Mendoza eyaleti,Mendoza jisk'a suyu,Mendoza probintzia,Mendoza tartomany,Mendoza tartomány,Mendoza wamani,Mendozan maakunta,Menduosas provinceje,Menduosas provincėjė,Mendòza,Mentosa,Mkoa wa Mendoza,Provincia Mendoza,Provincia de Mendoza,Provinsi Mendoza,Província de Mendoza,Talaith Mendoza,Wilayah Mendoza,man du sha sheng,men duo sa,men duo sa sheng,mendoja pradesa,mendoja prantya,mendoja pravins,mendojha pranta,mendosa,mendosa zhou,mendosaju,mendoza pranta,mentoja makanam,mndwsh,mndwza,mndwza ayalty,pravincyja Mendosa,provincia de Mendoza,rath men do sa,Μεντόσα,Мендоза,Мендосæ,Мендоса,правінцыя Мендоса,Մենդոսա,מנדוסה,صوبہ مندوسا,صوبہ میندوزا,مقاطعة ميندوزا,مندوزا,مندوزا ایالتی,मेन्दोज़ा प्रान्त,मेन्दोसा,মেন্ডোজা প্রদেশ,મેન્ડોઝા પ્રાંત,மென்டோஜா மாகாணம்,మెండోజా ప్రావిన్స్,ಮೆಂಡೋಜ ಪ್ರಾಂತ್ಯ,මෙන්ඩෝසා පලාත,รัฐเมนโดซา,მენდოსის პროვინცია,メンドーサ州,曼度莎省,門多薩,门多萨省,멘도사주",-34.5,-68.5,A,ADM1,AR,,13.0,,,,2014533,,875,America/Argentina/Mendoza,2023-02-15,Mendoza,3844419,Argentina,103.3340517,109.827459,ARG,0.0,0.0,8.349082946777344,11.18075307210286,0.0,59.17522811889649,89.76586659749353,31.832401275634766,23.493645985921237,2.886067708333334,0.0,0.0,78.7050641377767,13.11751068962945,532.8019056159374
3860259,Córdoba,Cordoba,"COR,Ciudad de Cordoba,Ciudad de Córdoba,Cordoba,Cordoba i Argentina,Cordova,Corduba,Còrdoba,Córdoba,Córdoba i Argentina,Córdova,Kordava,Kordoba,Kordobo,Kordov,Kordova,Kordova khot,Kordovae,Kuorduoba,Vila de Cordoba,Vila de Córdoba,kardwba,ke er duo wa,koleudoba,kordoba,korudoba,kwrdwba,kwrdwba  arzhantyn,kxr do ba,qwrdwbh,Κόρδοβα,Кордава,Кордоба,Кордовæ,Кордова,Кордова хот,Կորդովա,קארדאבע,קורדובה,قرطبہ، ارجنٹائن,كوردوبا,کاردوبا,کوردوبا، آرژانتین,कोर्दोबा,กอร์โดบา,კორდოვა,コルドバ,科尔多瓦,코르도바",-31.4135,-64.18105,P,PPLA,AR,,5.0,14014.0,,,1317298,,395,America/Argentina/Cordoba,2022-12-14,Cordoba,3860259,Argentina,92.02693966,106.4455502,ARG,0.0,0.0,28.526920318603516,75.07347361246744,26.06109364827473,141.9613329569499,168.22704823811858,103.15488560994463,45.97561518351236,38.91492716471354,1.2917060852050781,0.0,271.62282053629554,45.27047008938259,2997.1039014963653
3865086,Bahía Blanca,Bahia Blanca,"BHI,Bahia Blanca,Bahija Blanka,Bahía Blanca,Baija Blanka,Baija-Blanka,Baija-Blankae,Bajja-Blanka,bahya blanka,baiabeullangka,baiaburanka,bayya blanka,bu lan ka gang,Баия-Бланкæ,Баия-Бланка,Баија Бланка,Байя-Бланка,Баїя-Бланка,באיה בלנקה,باهيا بلانكا,باییا بلانکا,ბაია-ბლანკა,バイアブランカ,布兰卡港,바이아블랑카",-38.7176,-62.26545,P,PPLA2,AR,,1.0,6056.0,,,299101,,20,America/Argentina/Buenos_Aires,2023-12-11,Bahia Blanca,3865086,Argentina,119.2575431,111.9726767,ARG,0.0,0.0,17.91355768839518,2.588812510172526,2.2372385660807286,31.127755482991525,65.31502024332679,33.32135772705078,27.317086537679025,0.0,0.0,0.0,53.86736424763996,8.977894041273327,163.5848817161538
2761369,Vienna,Vienna,"Bec,Bech,Becs,Beç,Beč,Bienne,Bécs,Dunaj,Fiena,VIE,Vena,Viden,Viden',Vieden,Viedeň,Viena,Vienna,Vienne,Vieno,Viin,Vin,Vinarborg,Vindobona,Viyana,Vídeň,Vín,Vínarborg,Wenen,Wieden,Wiedeń,Wien,bienna,bin,fyyna,wei ye na,weiynna,Βιέννη,Беч,Вена,Виена,Відень,فيينا,เวียนนา,ቪየና,維也納,비엔나,빈",48.20849,16.37208,P,PPLC,AT,,9.0,900.0,,,1691468,171.0,193,Europe/Vienna,2024-06-29,Vienna,2761369,Austria,255.5062177,250.6992299,AUT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2063042,Port Hedland,Port Hedland,"PHE,Port Hedland,Port Khedland,Port-Gedlend,Port-Khedlend,poteuhedeullaendeu,potoheddorando,pwrt hdlnd,Порт Хедланд,Порт-Гедленд,Порт-Хедленд,פורט הדלנד,პორტ-ჰედლანდი,ポートヘッドランド,포트헤들랜드",-20.31215,118.61059,P,PPL,AU,,8.0,57280.0,,,5570,,5,Australia/Perth,2019-07-18,Port Hedland,2063042,Australia,122.6210224,236.6490719,AUS,11.807941436767578,13.256966908772775,32.15311050415039,44.25006866455079,63.01356887817383,60.41478347778321,58.7608210245768,66.08253860473633,69.7617467244466,52.244581858317034,36.624276479085296,22.753089904785156,224.89643987019855,37.482739978366425,499.5973784441612
2063523,Perth,Perth,"PER,Peairt,Pert,Perta,Pertas,Perth,Perth City,Perthia,Perto,Perþ,Pet,Pirth,Purt,Pērta,byrth,part,partha,pasu,peoseu,pert,pheirth,po si,prt,prt',prtھ  asٹrylya,Περθ,Перт,Пертһ,Пърт,Պերթ,פרת',بيرث,پرت,پرتھ، آسٹریلیا,पर्थ,பேர்த்,ಪರ್ತ್,പെർത്ത്,เพิร์ท,ပါ့သ်မြို့,პერთი,パース,珀斯,퍼스",-31.95224,115.8614,P,PPLA,AU,,8.0,57080.0,,,2192229,,34,Australia/Perth,2023-02-16,Perth,2063523,Australia,117.3517822,167.7181503,AUS,0.0,0.0,0.0,15.315678914388029,24.465115865071606,38.67845535278321,81.50374094645184,33.776484171549484,7.55720392862956,22.355159759521484,0.0,0.0,78.45925013224284,13.07654168870714,260.6318336316556
2073124,Darwin,Darwin,"DRW,Daarwin,Darvin,Darvina,Darvinas,Darvino,Darwin,Dārvina,Ntargouin,Palmerston,Port Darwin,da er wen,da er wen gang,dar win,dara'u'ina,daravina,darvina,darvini,darwyn,dauin,dawin,drwwyn,tarvin,Ντάργουιν,Дарвин,Дарвін,Դարվին,דארווין,דרווין,داروين,داروین,داروین، قوزئی توپراق‌لاری,ڈارون,डार्विन,ডারউইন,ਡਾਰਵਿਨ,டார்வின்,ഡാർവിൻ,ดาร์วิน,ဒါဝင်မြို့,დარვინი,ダーウィン,达尔文,达尔文港,다윈",-12.46113,130.84185,P,PPLA,AU,,3.0,71000.0,,,147255,,31,Australia/Darwin,2023-02-16,Darwin,2073124,Australia,129.0929133,290.4442301,AUS,55.94665273030594,51.22994867960621,62.47700373331711,65.30272165934248,62.21132278442383,63.777657826741574,61.543454488118606,66.76369094848626,54.299588521321574,67.70169448852533,66.6126391092936,63.450681050618435,360.94530741373717,60.15755123562286,29.321908300836004
2078025,Adelaide,Adelaide,"ADL,Adalet,Adehlaida,Adelaida,Adelaidae,Adelaide,Adelaidis,Adelaidė,Adelajda,Adelajdo,Adelaïda,Adelaïde,Adelejd,Adelàida,Adélaïde,Edelaid,Tarndanya,Tarndarnya,a de lai de,adelaida,aderedo,adilaid,adiled,adlayd,adylyd,aedeulleideu,atileyit,edile'ida,edileda,Αδελαΐδα,Аделаидæ,Аделаида,Аделаїда,Аделейд,Аделејд,Адэлаіда,Ադելաիդա,אדלייד,آدلاید,أديليد,ئادېلايدې,ایڈیلیڈ,एडिलेड,ॲdaleda,ॲडलेड,એડિલેઇડ,அடிலெயிட்,అడిలైడ్,ಅಡಿಲೇಡ್,അഡിലെയ്‌ഡ്,แอดิเลด,အက်ဒလိတ်မြို့,ადელაიდა,アデレード,阿德来得,阿德莱德,애들레이드",-34.92866,138.59863,P,PPLA,AU,,5.0,40070.0,,,1387290,,59,Australia/Adelaide,2023-02-16,Adelaide,2078025,Australia,133.7787489,164.762517,AUS,0.0,0.0,0.0,0.0,0.0,19.485095977783207,49.698972066243506,44.4067573547363,26.276476542154928,0.0,0.0,0.0,19.485095977783207,3.247515996297201,63.27816087723723
2147714,Sydney,Sydney,"SYD,Sanctus Dionysius,Sedniejos,Sek-na,Sidnef,Sidnei,Sidnej,Sidneja,Sidnejo,Sidnejus,Sidney,Sidneý,Sidni,Sidnéy,Sidnėjus,Sit-ni,Sit-nì,Syd,Sydneium,Sydney,Sydney City,Sék-nà̤,Sídney,Sîdney,Sėdniejos,citni,shidoni,sidani,sideuni,sidnei,sidni,sidniy,sydny,xi ni,xue li,Σίδνεϋ,Сиднеи,Сидней,Сиднеј,Сидни,Сідней,Сідні,Սիդնեյ,סידני,سيدنى,سيدني,سڈنی,سیدنی,ܣܝܕܢܝ,सिडनी,सिड्नी,सिद्नी,সিডনি,ਸਿਡਨੀ,સીડની,சிட்னி,సిడ్నీ,ಸಿಡ್ನಿ,സിഡ്നി,සිඩ්නි,ซิดนีย์,སིད་ནེ།,ဆစ်ဒနီမြို့,სიდნეი,ሲድኒ,ស៊ីដនីយ៏,シドニー,悉尼,雪梨,시드니",-33.86785,151.20732,P,PPLA,AU,,2.0,,,,5231147,,58,Australia/Sydney,2023-02-16,Sydney,2147714,Australia,106.9742212,176.7000217,AUS,0.0,0.0,0.0,0.0,0.0,12.560047149658203,60.28710683186852,46.67221959431963,40.52769724527996,0.0,0.0,0.0,12.560047149658203,2.0933411916097007,26.292464066939523
2158177,Melbourne,Melbourne,"Greater Melbourne,MEL,Mel'burn,Melben,Melborns,Melbourne,Melbourne City,Melbournum,Melburn,Melburna,Melburnas,Melburno,Melvourni,mel beirn,melaborna,melbeoleun,melbeon,melporn,meruborun,mlbwrn,mo er ben,Μελβούρνη,Мелбурн,Мелбърн,Мельбурн,מלבורן,ملبورن,مېلبۇرن,मेलबोर्न,மெல்போர்ன்,เมลเบิร์น,མེར་བུན,メルボルン,墨尔本,墨爾本,멜버른,멜번",-37.814,144.96332,P,PPLA,AU,,7.0,24600.0,,,4917750,,25,Australia/Melbourne,2023-11-16,Melbourne,2158177,Australia,162.9455159,167.2519669,AUS,0.0,0.0,0.0,0.0,0.0,13.962716420491542,51.8534317016601,45.33261998494468,26.644803365071635,0.0,0.0,0.0,13.962716420491542,2.327119403415257,32.49290830651069
2172517,Canberra,Canberra,"CBR,Camberra,Canberra,Canberrah,Kamberra,Kambra,Kampera,Kanapera,Kanbera,Kanbero,Kanberr,Kanberra,Kanberrae,Kanberre,Kanbérra,Kham-phi-la,Khâm-phì-là,Kānapera,kaenbeola,kainabara,kainberra,kan pei la,kanabera,kanbra,kanpara,kenabera,kyanabara,kyanabera,kyanbera,kynbra,kʼanbera,qnbrh,Καμπέρα,Канбера,Канберрæ,Канберра,Канберре,Канбєра,Կանբերրա,קאנבערא,קנברה,كانبرا,کانبرا,کانبێرا,کینبرا,कॅनबेरा,कैनबरा,कैन्बेर्रा,क्यानबरा,ক্যানবেরা,ਕੈਨਬਰਾ,କାନବେରା,கான்பரா,കാൻബറ,කැන්බරා,แคนเบอร์รา,ཁན་པེ་ར།,კანბერა,ካንበራ,キャンベラ,坎培拉,堪培拉,캔버라",-35.28346,149.12807,P,PPLC,AU,,1.0,,,,367752,,571,Australia/Sydney,2019-09-05,Canberra,2172517,Australia,187.8649587,177.6965879,AUS,0.0,0.0,0.0,0.0,0.0,11.876372019449876,57.87784576416023,46.152525583902985,39.35207875569661,0.0,0.0,0.0,11.876372019449876,1.9793953365749795,23.508035390728658
2174003,Brisbane,Brisbane,"BNE,Bresbens,Brisbane,Brisbane City,Brisbano,Brisbehn,Brisben,Brisbena,Brisbenas,Brisbin,Brismpein,Brizbejn,Brysben,Brėsbens,Pu-li-su-pan,Pu-lî-sṳ̂-pân,beulijeubeon,brisabena,brisben,brisbena,brizabana,brizbeni,brsbyn,brysban,bryzbn,bryzbyn,bryzbyyn,bu li si ban,bu li si ben,burisuben,pirispen,Μπρίσμπεϊν,Бризбейн,Бризбејн,Брисбен,Брисбэн,Брысбен,בריזביין,בריזבן,برسبین,برىسبان,بريزبن,بریزبن,بریزبین,بریزبێن,ब्रिसबेन,ब्रिस्बेन,ব্রিসবেন,ਬ੍ਰਿਜ਼ਬਨ,பிரிஸ்பேன்,బ్రిస్బేన్,ಬ್ರಿಸ್ಬೇನ್‌,ബ്രിസ്ബെയ്ൻ,บริสเบน,ဘရစ်စဘိန်းမြို့,ბრიზბენი,ብርዝበን,ブリスベン,布里司班,布里斯本,布里斯班,브리즈번",-27.46794,153.02809,P,PPLA,AU,,4.0,31000.0,,,2582007,,27,Australia/Brisbane,2024-07-27,Brisbane,2174003,Australia,100.3526408,192.3313237,AUS,0.0,0.0,0.0,4.801256815592448,32.422260284423785,49.4785041809082,55.39037831624344,55.66090774536133,61.19184112548828,25.291131337483687,22.84733963012697,14.104977925618496,86.70202128092444,14.450336880154074,453.90079784814026
